model,benchmark,problem_idx,n_judged_traces_this_problem,mean_reasoning_score_0_1,source_judge_json
Qwen2.5-Math,GPQA,212,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,205,3,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,137,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,293,3,0.4583333333333333,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,266,2,0.53125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,203,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,395,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,375,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,199,2,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,151,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,426,3,0.5208333333333334,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,259,2,0.34375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,439,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,188,3,0.3541666666666667,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,344,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,405,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,362,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,4,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,153,2,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,41,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,268,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,289,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,108,1,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,109,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,60,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,110,2,0.59375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,260,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,114,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,101,1,0.6875,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,55,2,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,255,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,350,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,31,1,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,279,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,40,2,0.46875,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,339,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,135,2,0.71875,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,240,2,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,433,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,143,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,402,2,0.46875,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,195,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,308,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,85,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,365,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,78,2,0.65625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,332,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,104,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,157,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,223,2,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,407,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,133,1,0.75,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,323,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,123,3,0.75,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,82,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,364,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,139,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,337,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,28,1,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,227,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,306,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,444,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,234,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,12,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,438,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,53,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,373,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,196,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,379,1,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,32,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,363,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,177,2,0.9375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,272,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,314,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,396,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,319,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,208,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,412,2,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,378,2,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,421,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,23,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,370,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,115,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,382,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,37,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,95,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,91,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,57,3,0.4583333333333333,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,394,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,369,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,140,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,210,2,0.8125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,169,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,253,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,296,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,409,2,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,155,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,431,1,0.6875,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,419,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,380,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,325,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,277,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,445,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,171,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,285,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,321,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,106,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,117,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,317,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,246,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,98,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,207,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,51,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,58,1,0.3125,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,440,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,56,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,96,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,374,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,47,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,134,1,0.4375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,202,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,391,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,111,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,225,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,141,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,214,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,46,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,303,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,245,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,126,1,0.25,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,244,1,0.75,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GPQA,236,1,0.5,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GPQA.json
Qwen2.5-Math,GSM8K,709,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1241,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,84,1,0.6875,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,937,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1229,1,0.75,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,955,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,456,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,693,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,204,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,349,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1014,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,270,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1138,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1173,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,362,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,314,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,259,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,830,1,0.875,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,539,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,918,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,250,1,0.375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,818,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,481,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,99,1,0.75,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,453,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,354,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1062,1,0.625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1004,3,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,665,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1135,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,256,1,0.5625,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1197,2,0.84375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1027,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,662,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,190,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1066,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,11,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,217,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,444,2,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1201,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,455,2,0.84375,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,775,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,486,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1278,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1095,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,575,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,724,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,561,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,1255,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,977,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
Qwen2.5-Math,GSM8K,229,1,1.0,reasoning_confidence_bins_results/judging_checkpoints/judged_Qwen2.5-Math__GSM8K.json
