model,dataset,benchmark,seed,n_questions,y_train_mean_reasoning,y_test_mean_reasoning,checkpoint_path,frs_pct,pass1_pct,base_reasoning,snr,unfiltered_reasoning_mean,jsonl_path,high_conf_accuracy_pct,cum_top10_mean_reasoning_0_1,pass16_pct,n_problems,n_lines_with_trace_count_neq_16
Qwen2.5-Math,SVAMP,SVAMP,99,100,0.8575,0.85625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-Math__SVAMP.json,74.5,90.8,90.88,-0.763843,0.856875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen2.5_Math_7B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed.jsonl,44.75,0.745,98.2,1000,0
Qwen2.5-Math,SVAMP,SVAMP,123,100,0.85375,0.86,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-Math__SVAMP.json,74.5,90.8,90.88,-0.763843,0.856875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen2.5_Math_7B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed.jsonl,44.75,0.745,98.2,1000,0
Qwen2.5-Math,SVAMP,SVAMP,456,100,0.8175,0.89625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-Math__SVAMP.json,74.5,90.8,90.88,-0.763843,0.856875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen2.5_Math_7B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed.jsonl,44.75,0.745,98.2,1000,0
Qwen2.5-Math,SVAMP,SVAMP,789,100,0.85875,0.855,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-Math__SVAMP.json,74.5,90.8,90.88,-0.763843,0.856875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen2.5_Math_7B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed.jsonl,44.75,0.745,98.2,1000,0
Qwen2.5-Math,SVAMP,SVAMP,2024,100,0.85375,0.86,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-Math__SVAMP.json,74.5,90.8,90.88,-0.763843,0.856875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen2.5_Math_7B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed.jsonl,44.75,0.745,98.2,1000,0
Qwen2.5-Math,SVAMP,SVAMP,3141,100,0.93375,0.78,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen2_5-Math__SVAMP.json,74.5,90.8,90.88,-0.763843,0.856875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen2.5_Math_7B/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed/svamp__test_svamp_-1_seed42_t0.7_s0_e-1_e973610b-dc1a-4a7c-9737-cd64dad3639c_processed.jsonl,44.75,0.745,98.2,1000,0
Qwen3-4B,AQuA,AQuA,17,100,0.7025,0.68,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__AQuA.json,78.5,57.5,76.43,0.033516,0.69125,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f.jsonl,53.32,0.785,92.51968503937007,254,0
Qwen3-4B,AQuA,AQuA,42,100,0.71,0.6725,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__AQuA.json,78.5,57.5,76.43,0.033516,0.69125,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f.jsonl,53.32,0.785,92.51968503937007,254,0
Qwen3-4B,AQuA,AQuA,99,100,0.68375,0.69875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__AQuA.json,78.5,57.5,76.43,0.033516,0.69125,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f.jsonl,53.32,0.785,92.51968503937007,254,0
Qwen3-4B,AQuA,AQuA,123,100,0.68625,0.69625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__AQuA.json,78.5,57.5,76.43,0.033516,0.69125,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f.jsonl,53.32,0.785,92.51968503937007,254,0
Qwen3-4B,AQuA,AQuA,456,100,0.69875,0.68375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__AQuA.json,78.5,57.5,76.43,0.033516,0.69125,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f.jsonl,53.32,0.785,92.51968503937007,254,0
Qwen3-4B,AQuA,AQuA,789,100,0.71375,0.66875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__AQuA.json,78.5,57.5,76.43,0.033516,0.69125,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f.jsonl,53.32,0.785,92.51968503937007,254,0
Qwen3-4B,AQuA,AQuA,2024,100,0.68375,0.69875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__AQuA.json,78.5,57.5,76.43,0.033516,0.69125,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f.jsonl,53.32,0.785,92.51968503937007,254,0
Qwen3-4B,AQuA,AQuA,3141,100,0.68625,0.69625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__AQuA.json,78.5,57.5,76.43,0.033516,0.69125,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f/aqua__test_aqua_-1_seed42_t0.7_s0_e-1_07706ba0-2dc8-4c97-bc29-1a5dc653833f.jsonl,53.32,0.785,92.51968503937007,254,0
Qwen3-4B,CommonsenseQA,CSQA,17,100,0.75375,0.73375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__CommonsenseQA.json,75.0,69.5,64.27,4.307875,0.74375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf.jsonl,84.49,0.75,94.75839475839476,1221,0
Qwen3-4B,CommonsenseQA,CSQA,42,100,0.71875,0.76875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__CommonsenseQA.json,75.0,69.5,64.27,4.307875,0.74375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf.jsonl,84.49,0.75,94.75839475839476,1221,0
Qwen3-4B,CommonsenseQA,CSQA,99,100,0.71875,0.76875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__CommonsenseQA.json,75.0,69.5,64.27,4.307875,0.74375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf.jsonl,84.49,0.75,94.75839475839476,1221,0
Qwen3-4B,CommonsenseQA,CSQA,123,100,0.775,0.7125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__CommonsenseQA.json,75.0,69.5,64.27,4.307875,0.74375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf.jsonl,84.49,0.75,94.75839475839476,1221,0
Qwen3-4B,CommonsenseQA,CSQA,456,100,0.7675,0.72,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__CommonsenseQA.json,75.0,69.5,64.27,4.307875,0.74375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf.jsonl,84.49,0.75,94.75839475839476,1221,0
Qwen3-4B,CommonsenseQA,CSQA,789,100,0.75375,0.73375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__CommonsenseQA.json,75.0,69.5,64.27,4.307875,0.74375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf.jsonl,84.49,0.75,94.75839475839476,1221,0
Qwen3-4B,CommonsenseQA,CSQA,2024,100,0.75,0.7375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__CommonsenseQA.json,75.0,69.5,64.27,4.307875,0.74375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf.jsonl,84.49,0.75,94.75839475839476,1221,0
Qwen3-4B,CommonsenseQA,CSQA,3141,100,0.7175,0.77,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__CommonsenseQA.json,75.0,69.5,64.27,4.307875,0.74375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf/commonsense_qa__test_commonsense_qa_-1_seed42_t0.7_s0_e-1_be300247-2862-42c9-a305-36a1052ca7bf.jsonl,84.49,0.75,94.75839475839476,1221,0
Qwen3-4B,GPQA,GPQA,17,100,0.54375,0.5,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GPQA.json,58.8,60.5,55.86,-0.90558,0.521875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Qwen3_4B_Thinking_2507/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed.jsonl,62.9,0.5875,97.09821428571428,448,0
Qwen3-4B,GPQA,GPQA,42,100,0.5275,0.51625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GPQA.json,58.8,60.5,55.86,-0.90558,0.521875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Qwen3_4B_Thinking_2507/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed.jsonl,62.9,0.5875,97.09821428571428,448,0
Qwen3-4B,GPQA,GPQA,99,100,0.55625,0.4875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GPQA.json,58.8,60.5,55.86,-0.90558,0.521875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Qwen3_4B_Thinking_2507/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed.jsonl,62.9,0.5875,97.09821428571428,448,0
Qwen3-4B,GPQA,GPQA,123,100,0.52625,0.5175,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GPQA.json,58.8,60.5,55.86,-0.90558,0.521875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Qwen3_4B_Thinking_2507/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed.jsonl,62.9,0.5875,97.09821428571428,448,0
Qwen3-4B,GPQA,GPQA,456,100,0.5225,0.52125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GPQA.json,58.8,60.5,55.86,-0.90558,0.521875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Qwen3_4B_Thinking_2507/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed.jsonl,62.9,0.5875,97.09821428571428,448,0
Qwen3-4B,GPQA,GPQA,789,100,0.54625,0.4975,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GPQA.json,58.8,60.5,55.86,-0.90558,0.521875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Qwen3_4B_Thinking_2507/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed.jsonl,62.9,0.5875,97.09821428571428,448,0
Qwen3-4B,GPQA,GPQA,2024,100,0.545,0.49875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GPQA.json,58.8,60.5,55.86,-0.90558,0.521875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Qwen3_4B_Thinking_2507/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed.jsonl,62.9,0.5875,97.09821428571428,448,0
Qwen3-4B,GPQA,GPQA,3141,100,0.53,0.51375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GPQA.json,58.8,60.5,55.86,-0.90558,0.521875,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model/Qwen3_4B_Thinking_2507/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed/gpqa__test_gpqa_-1_seed42_t0.7_s0_e-1_7439075c-3a41-426f-9626-f83d8eded888_processed.jsonl,62.9,0.5875,97.09821428571428,448,0
Qwen3-4B,GSM8K,GSM8K,17,100,0.78,0.8475,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GSM8K.json,90.9,72.2,78.87,3.91101,0.81375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,92.14,0.90875,96.66413949962092,1319,0
Qwen3-4B,GSM8K,GSM8K,42,100,0.80875,0.81875,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GSM8K.json,90.9,72.2,78.87,3.91101,0.81375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,92.14,0.90875,96.66413949962092,1319,0
Qwen3-4B,GSM8K,GSM8K,99,100,0.76625,0.86125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GSM8K.json,90.9,72.2,78.87,3.91101,0.81375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,92.14,0.90875,96.66413949962092,1319,0
Qwen3-4B,GSM8K,GSM8K,123,100,0.825,0.8025,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GSM8K.json,90.9,72.2,78.87,3.91101,0.81375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,92.14,0.90875,96.66413949962092,1319,0
Qwen3-4B,GSM8K,GSM8K,456,100,0.815,0.8125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GSM8K.json,90.9,72.2,78.87,3.91101,0.81375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,92.14,0.90875,96.66413949962092,1319,0
Qwen3-4B,GSM8K,GSM8K,789,100,0.81625,0.81125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GSM8K.json,90.9,72.2,78.87,3.91101,0.81375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,92.14,0.90875,96.66413949962092,1319,0
Qwen3-4B,GSM8K,GSM8K,2024,100,0.7925,0.835,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GSM8K.json,90.9,72.2,78.87,3.91101,0.81375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,92.14,0.90875,96.66413949962092,1319,0
Qwen3-4B,GSM8K,GSM8K,3141,100,0.8275,0.8,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__GSM8K.json,90.9,72.2,78.87,3.91101,0.81375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 2/Qwen3_4B_Thinking_2507/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed/gsm8k__test_gsm8k_-1_seed42_t0.7_s0_e-1_9f297c4b-51a9-4b62-a387-aed44015c1c5_processed.jsonl,92.14,0.90875,96.66413949962092,1319,0
Qwen3-4B,MATH500,MATH500,17,100,0.6975,0.71125,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__MATH500.json,63.5,49.8,70.09,1.014402,0.704375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,27.0,0.635,76.4,500,0
Qwen3-4B,MATH500,MATH500,42,100,0.7125,0.69625,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__MATH500.json,63.5,49.8,70.09,1.014402,0.704375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,27.0,0.635,76.4,500,0
Qwen3-4B,MATH500,MATH500,99,100,0.705,0.70375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__MATH500.json,63.5,49.8,70.09,1.014402,0.704375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,27.0,0.635,76.4,500,0
Qwen3-4B,MATH500,MATH500,123,100,0.685,0.72375,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__MATH500.json,63.5,49.8,70.09,1.014402,0.704375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,27.0,0.635,76.4,500,0
Qwen3-4B,MATH500,MATH500,456,100,0.66375,0.745,analysis_outputs/unfiltered_reasoning/judging_checkpoints/unfiltered_judged_Qwen3-4B__MATH500.json,63.5,49.8,70.09,1.014402,0.704375,/Users/manaspathak11/Desktop/Everything/research paper/threshold/source_pass16_jsonl_by_model 3/Qwen3_4B_Thinking_2507/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed/math500__test_math500_-1_seed42_t0.7_s0_e-1_98bb5118-8bf5-465f-aa8e-cfc6664c32d1_processed.jsonl,27.0,0.635,76.4,500,0
