model,dataset,benchmark,question_id,reasoning_score_top_conf,mean_reasoning_score_random,selection_gain_question,n_random_valid,n_top_valid
Qwen2.5-Math,SVAMP,SVAMP,759,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,780,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,786,1.0,0.375,0.625,1,1
Qwen2.5-Math,SVAMP,SVAMP,793,1.0,0.75,0.25,1,1
Qwen2.5-Math,SVAMP,SVAMP,821,0.0,1.0,-1.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,822,1.0,0.25,0.75,1,1
Qwen2.5-Math,SVAMP,SVAMP,834,0.3125,0.875,-0.5625,1,1
Qwen2.5-Math,SVAMP,SVAMP,872,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,889,0.3125,0.3125,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,896,1.0,1.0,0.0,1,1
Qwen2.5-Math,SVAMP,SVAMP,942,0.3125,1.0,-0.6875,1,1
Qwen2.5-Math,SVAMP,SVAMP,964,0.75,1.0,-0.25,1,1
Qwen2.5-Math,SVAMP,SVAMP,989,0.5,0.3125,0.1875,1,1
Qwen2.5-Math,SVAMP,SVAMP,991,0.3125,1.0,-0.6875,1,1
Qwen2.5-Math,SVAMP,SVAMP,998,1.0,0.75,0.25,1,1
Qwen3-4B,AQuA,AQuA,0,0.625,0.5625,0.0625,1,1
Qwen3-4B,AQuA,AQuA,7,1.0,1.0,0.0,1,1
Qwen3-4B,AQuA,AQuA,11,0.8125,0.5625,0.25,1,1
Qwen3-4B,AQuA,AQuA,12,1.0,0.625,0.375,1,1
Qwen3-4B,AQuA,AQuA,22,1.0,0.5625,0.4375,1,1
Qwen3-4B,AQuA,AQuA,24,1.0,0.5625,0.4375,1,1
Qwen3-4B,AQuA,AQuA,26,0.8125,0.75,0.0625,1,1
Qwen3-4B,AQuA,AQuA,29,0.75,0.75,0.0,1,1
Qwen3-4B,AQuA,AQuA,30,1.0,1.0,0.0,1,1
Qwen3-4B,AQuA,AQuA,34,0.9375,0.8125,0.125,1,1
Qwen3-4B,AQuA,AQuA,40,0.8125,0.625,0.1875,1,1
Qwen3-4B,AQuA,AQuA,44,1.0,0.8125,0.1875,1,1
Qwen3-4B,AQuA,AQuA,65,1.0,1.0,0.0,1,1
Qwen3-4B,AQuA,AQuA,72,1.0,1.0,0.0,1,1
Qwen3-4B,AQuA,AQuA,78,0.8125,0.9375,-0.125,1,1
Qwen3-4B,AQuA,AQuA,83,1.0,0.75,0.25,1,1
Qwen3-4B,AQuA,AQuA,105,0.8125,0.625,0.1875,1,1
Qwen3-4B,AQuA,AQuA,109,0.4375,0.3125,0.125,1,1
Qwen3-4B,AQuA,AQuA,111,0.6875,0.5625,0.125,1,1
Qwen3-4B,AQuA,AQuA,112,0.25,0.25,0.0,1,1
Qwen3-4B,AQuA,AQuA,116,0.5625,0.75,-0.1875,1,1
Qwen3-4B,AQuA,AQuA,119,1.0,1.0,0.0,1,1
Qwen3-4B,AQuA,AQuA,122,0.8125,0.3125,0.5,1,1
Qwen3-4B,AQuA,AQuA,123,1.0,0.75,0.25,1,1
Qwen3-4B,AQuA,AQuA,124,0.625,0.5625,0.0625,1,1
Qwen3-4B,AQuA,AQuA,125,0.6875,0.5625,0.125,1,1
Qwen3-4B,AQuA,AQuA,133,1.0,0.6875,0.3125,1,1
Qwen3-4B,AQuA,AQuA,151,1.0,0.6875,0.3125,1,1
Qwen3-4B,AQuA,AQuA,154,1.0,0.5625,0.4375,1,1
Qwen3-4B,AQuA,AQuA,155,0.8125,0.8125,0.0,1,1
Qwen3-4B,AQuA,AQuA,162,0.3125,0.5625,-0.25,1,1
Qwen3-4B,AQuA,AQuA,179,0.8125,1.0,-0.1875,1,1
Qwen3-4B,AQuA,AQuA,180,1.0,0.875,0.125,1,1
Qwen3-4B,AQuA,AQuA,181,0.5625,0.875,-0.3125,1,1
Qwen3-4B,AQuA,AQuA,187,0.375,0.5,-0.125,1,1
Qwen3-4B,AQuA,AQuA,194,0.875,1.0,-0.125,1,1
Qwen3-4B,AQuA,AQuA,195,1.0,1.0,0.0,1,1
Qwen3-4B,AQuA,AQuA,196,0.5625,0.5625,0.0,1,1
Qwen3-4B,AQuA,AQuA,199,0.4375,0.3125,0.125,1,1
Qwen3-4B,AQuA,AQuA,201,1.0,0.8125,0.1875,1,1
Qwen3-4B,AQuA,AQuA,210,0.3125,0.25,0.0625,1,1
Qwen3-4B,AQuA,AQuA,211,0.5625,0.75,-0.1875,1,1
Qwen3-4B,AQuA,AQuA,215,1.0,1.0,0.0,1,1
Qwen3-4B,AQuA,AQuA,218,0.8125,0.8125,0.0,1,1
Qwen3-4B,AQuA,AQuA,224,0.8125,1.0,-0.1875,1,1
Qwen3-4B,AQuA,AQuA,228,0.5625,0.5625,0.0,1,1
Qwen3-4B,AQuA,AQuA,234,0.75,0.5625,0.1875,1,1
Qwen3-4B,AQuA,AQuA,237,0.3125,0.3125,0.0,1,1
Qwen3-4B,AQuA,AQuA,238,0.25,0.25,0.0,1,1
Qwen3-4B,AQuA,AQuA,242,1.0,0.9375,0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,5,0.5625,0.5,0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,12,0.5625,0.75,-0.1875,1,1
Qwen3-4B,CommonsenseQA,CSQA,20,0.75,0.8125,-0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,21,0.8125,1.0,-0.1875,1,1
Qwen3-4B,CommonsenseQA,CSQA,66,0.8125,0.8125,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,90,0.8125,0.8125,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,105,0.75,0.9375,-0.1875,1,1
Qwen3-4B,CommonsenseQA,CSQA,149,0.8125,0.8125,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,208,0.8125,1.0,-0.1875,1,1
Qwen3-4B,CommonsenseQA,CSQA,228,1.0,1.0,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,233,0.9375,1.0,-0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,380,0.6875,1.0,-0.3125,1,1
Qwen3-4B,CommonsenseQA,CSQA,401,0.6875,0.8125,-0.125,1,1
Qwen3-4B,CommonsenseQA,CSQA,416,0.6875,1.0,-0.3125,1,1
Qwen3-4B,CommonsenseQA,CSQA,446,0.5625,0.5625,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,455,1.0,0.75,0.25,1,1
Qwen3-4B,CommonsenseQA,CSQA,523,0.75,0.5625,0.1875,1,1
Qwen3-4B,CommonsenseQA,CSQA,552,0.5625,0.3125,0.25,1,1
Qwen3-4B,CommonsenseQA,CSQA,562,0.5625,0.5625,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,657,0.5625,1.0,-0.4375,1,1
Qwen3-4B,CommonsenseQA,CSQA,668,0.875,0.8125,0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,688,0.3125,0.5625,-0.25,1,1
Qwen3-4B,CommonsenseQA,CSQA,695,0.625,0.625,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,728,0.5625,0.375,0.1875,1,1
Qwen3-4B,CommonsenseQA,CSQA,730,0.8125,0.5625,0.25,1,1
Qwen3-4B,CommonsenseQA,CSQA,740,0.0,0.75,-0.75,1,1
Qwen3-4B,CommonsenseQA,CSQA,745,0.6875,0.8125,-0.125,1,1
Qwen3-4B,CommonsenseQA,CSQA,790,0.8125,1.0,-0.1875,1,1
Qwen3-4B,CommonsenseQA,CSQA,792,1.0,1.0,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,827,0.8125,0.8125,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,848,0.5625,0.5625,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,861,0.375,0.3125,0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,862,0.5625,0.5625,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,868,0.8125,0.5625,0.25,1,1
Qwen3-4B,CommonsenseQA,CSQA,882,0.8125,0.875,-0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,917,0.625,0.5625,0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,938,0.8125,0.8125,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,958,0.625,0.8125,-0.1875,1,1
Qwen3-4B,CommonsenseQA,CSQA,963,0.8125,0.5625,0.25,1,1
Qwen3-4B,CommonsenseQA,CSQA,986,0.75,0.8125,-0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,990,0.5,0.5625,-0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,1004,0.5625,0.375,0.1875,1,1
Qwen3-4B,CommonsenseQA,CSQA,1007,0.8125,1.0,-0.1875,1,1
Qwen3-4B,CommonsenseQA,CSQA,1019,0.5625,0.5,0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,1066,1.0,1.0,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,1081,0.75,0.625,0.125,1,1
Qwen3-4B,CommonsenseQA,CSQA,1093,0.5,0.375,0.125,1,1
Qwen3-4B,CommonsenseQA,CSQA,1099,0.5625,0.5625,0.0,1,1
Qwen3-4B,CommonsenseQA,CSQA,1102,0.8125,0.75,0.0625,1,1
Qwen3-4B,CommonsenseQA,CSQA,1168,0.5625,1.0,-0.4375,1,1
Qwen3-4B,GPQA,GPQA,0,0.5625,0.5625,0.0,1,1
Qwen3-4B,GPQA,GPQA,11,0.5,0.625,-0.125,1,1
Qwen3-4B,GPQA,GPQA,14,0.75,0.3125,0.4375,1,1
Qwen3-4B,GPQA,GPQA,31,0.9375,0.8125,0.125,1,1
Qwen3-4B,GPQA,GPQA,56,0.5625,0.3125,0.25,1,1
Qwen3-4B,GPQA,GPQA,74,0.25,0.375,-0.125,1,1
Qwen3-4B,GPQA,GPQA,86,0.5625,0.5625,0.0,1,1
Qwen3-4B,GPQA,GPQA,87,0.3125,0.3125,0.0,1,1
Qwen3-4B,GPQA,GPQA,89,0.5625,0.4375,0.125,1,1
Qwen3-4B,GPQA,GPQA,103,0.5,0.5625,-0.0625,1,1
Qwen3-4B,GPQA,GPQA,112,0.75,0.5625,0.1875,1,1
Qwen3-4B,GPQA,GPQA,121,0.5,0.5,0.0,1,1
Qwen3-4B,GPQA,GPQA,125,0.5625,0.75,-0.1875,1,1
Qwen3-4B,GPQA,GPQA,129,0.625,0.75,-0.125,1,1
Qwen3-4B,GPQA,GPQA,130,0.5625,0.5625,0.0,1,1
Qwen3-4B,GPQA,GPQA,134,0.5,0.375,0.125,1,1
Qwen3-4B,GPQA,GPQA,136,0.5625,0.5625,0.0,1,1
Qwen3-4B,GPQA,GPQA,168,0.6875,0.5625,0.125,1,1
Qwen3-4B,GPQA,GPQA,187,0.625,0.5625,0.0625,1,1
Qwen3-4B,GPQA,GPQA,188,0.8125,0.8125,0.0,1,1
Qwen3-4B,GPQA,GPQA,194,0.5625,1.0,-0.4375,1,1
Qwen3-4B,GPQA,GPQA,198,0.5,0.4375,0.0625,1,1
Qwen3-4B,GPQA,GPQA,206,0.5625,0.5,0.0625,1,1
Qwen3-4B,GPQA,GPQA,208,0.75,0.75,0.0,1,1
Qwen3-4B,GPQA,GPQA,211,0.3125,0.375,-0.0625,1,1
Qwen3-4B,GPQA,GPQA,216,0.3125,0.3125,0.0,1,1
Qwen3-4B,GPQA,GPQA,227,0.5625,0.5625,0.0,1,1
Qwen3-4B,GPQA,GPQA,228,0.5,0.5625,-0.0625,1,1
Qwen3-4B,GPQA,GPQA,229,0.3125,0.25,0.0625,1,1
Qwen3-4B,GPQA,GPQA,262,0.5,0.4375,0.0625,1,1
Qwen3-4B,GPQA,GPQA,281,0.5625,0.5,0.0625,1,1
Qwen3-4B,GPQA,GPQA,287,0.75,0.625,0.125,1,1
Qwen3-4B,GPQA,GPQA,292,0.25,0.5,-0.25,1,1
Qwen3-4B,GPQA,GPQA,309,0.5,0.3125,0.1875,1,1
Qwen3-4B,GPQA,GPQA,319,0.3125,0.5,-0.1875,1,1
Qwen3-4B,GPQA,GPQA,332,0.8125,0.5625,0.25,1,1
Qwen3-4B,GPQA,GPQA,336,0.25,0.3125,-0.0625,1,1
Qwen3-4B,GPQA,GPQA,348,0.5,0.5625,-0.0625,1,1
Qwen3-4B,GPQA,GPQA,355,0.6875,0.4375,0.25,1,1
Qwen3-4B,GPQA,GPQA,386,0.5625,0.6875,-0.125,1,1
Qwen3-4B,GPQA,GPQA,390,0.5625,0.5,0.0625,1,1
Qwen3-4B,GPQA,GPQA,394,0.5,0.3125,0.1875,1,1
Qwen3-4B,GPQA,GPQA,405,0.75,0.5625,0.1875,1,1
Qwen3-4B,GPQA,GPQA,408,0.5625,0.25,0.3125,1,1
Qwen3-4B,GPQA,GPQA,412,0.5625,0.5625,0.0,1,1
Qwen3-4B,GPQA,GPQA,415,0.3125,0.3125,0.0,1,1
Qwen3-4B,GPQA,GPQA,423,0.5625,0.5625,0.0,1,1
Qwen3-4B,GPQA,GPQA,429,0.5,0.5625,-0.0625,1,1
Qwen3-4B,GPQA,GPQA,434,0.3125,0.3125,0.0,1,1
Qwen3-4B,GPQA,GPQA,439,0.8125,0.5,0.3125,1,1
Qwen3-4B,GSM8K,GSM8K,14,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,34,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,104,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,121,1.0,0.8125,0.1875,1,1
Qwen3-4B,GSM8K,GSM8K,145,1.0,0.625,0.375,1,1
Qwen3-4B,GSM8K,GSM8K,184,0.375,0.75,-0.375,1,1
Qwen3-4B,GSM8K,GSM8K,207,1.0,0.75,0.25,1,1
Qwen3-4B,GSM8K,GSM8K,244,1.0,0.75,0.25,1,1
Qwen3-4B,GSM8K,GSM8K,303,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,350,1.0,0.625,0.375,1,1
Qwen3-4B,GSM8K,GSM8K,351,0.6875,0.8125,-0.125,1,1
Qwen3-4B,GSM8K,GSM8K,377,1.0,0.5,0.5,1,1
Qwen3-4B,GSM8K,GSM8K,397,0.75,1.0,-0.25,1,1
Qwen3-4B,GSM8K,GSM8K,406,0.3125,0.5,-0.1875,1,1
Qwen3-4B,GSM8K,GSM8K,423,0.3125,0.3125,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,429,1.0,0.625,0.375,1,1
Qwen3-4B,GSM8K,GSM8K,478,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,493,1.0,0.5,0.5,1,1
Qwen3-4B,GSM8K,GSM8K,526,0.8125,0.625,0.1875,1,1
Qwen3-4B,GSM8K,GSM8K,527,1.0,0.75,0.25,1,1
Qwen3-4B,GSM8K,GSM8K,538,1.0,0.25,0.75,1,1
Qwen3-4B,GSM8K,GSM8K,539,0.375,0.3125,0.0625,1,1
Qwen3-4B,GSM8K,GSM8K,582,0.5625,0.5625,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,586,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,590,0.625,0.375,0.25,1,1
Qwen3-4B,GSM8K,GSM8K,634,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,666,0.8125,1.0,-0.1875,1,1
Qwen3-4B,GSM8K,GSM8K,678,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,714,1.0,0.8125,0.1875,1,1
Qwen3-4B,GSM8K,GSM8K,741,1.0,0.6875,0.3125,1,1
Qwen3-4B,GSM8K,GSM8K,744,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,749,0.3125,0.5625,-0.25,1,1
Qwen3-4B,GSM8K,GSM8K,755,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,757,1.0,0.9375,0.0625,1,1
Qwen3-4B,GSM8K,GSM8K,758,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,780,0.5625,0.375,0.1875,1,1
Qwen3-4B,GSM8K,GSM8K,836,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,872,1.0,0.5,0.5,1,1
Qwen3-4B,GSM8K,GSM8K,890,1.0,0.8125,0.1875,1,1
Qwen3-4B,GSM8K,GSM8K,964,0.875,0.5625,0.3125,1,1
Qwen3-4B,GSM8K,GSM8K,969,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,973,0.5625,0.75,-0.1875,1,1
Qwen3-4B,GSM8K,GSM8K,1022,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,1058,0.875,0.875,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,1077,1.0,0.5,0.5,1,1
Qwen3-4B,GSM8K,GSM8K,1125,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,1253,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,1271,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,1273,1.0,1.0,0.0,1,1
Qwen3-4B,GSM8K,GSM8K,1315,1.0,1.0,0.0,1,1
Qwen3-4B,MATH500,MATH500,2,1.0,1.0,0.0,1,1
Qwen3-4B,MATH500,MATH500,24,0.5625,0.9375,-0.375,1,1
Qwen3-4B,MATH500,MATH500,25,0.5625,0.5,0.0625,1,1
Qwen3-4B,MATH500,MATH500,35,1.0,0.8125,0.1875,1,1
Qwen3-4B,MATH500,MATH500,44,1.0,0.875,0.125,1,1
Qwen3-4B,MATH500,MATH500,46,0.5625,0.5,0.0625,1,1
Qwen3-4B,MATH500,MATH500,47,1.0,0.5,0.5,1,1
Qwen3-4B,MATH500,MATH500,48,1.0,0.8125,0.1875,1,1
Qwen3-4B,MATH500,MATH500,61,0.5,0.625,-0.125,1,1
Qwen3-4B,MATH500,MATH500,69,0.5625,0.625,-0.0625,1,1
Qwen3-4B,MATH500,MATH500,98,1.0,1.0,0.0,1,1
Qwen3-4B,MATH500,MATH500,118,0.5625,0.5625,0.0,1,1
Qwen3-4B,MATH500,MATH500,130,0.375,0.25,0.125,1,1
Qwen3-4B,MATH500,MATH500,131,1.0,0.625,0.375,1,1
Qwen3-4B,MATH500,MATH500,134,1.0,1.0,0.0,1,1
Qwen3-4B,MATH500,MATH500,139,0.3125,0.5625,-0.25,1,1
Qwen3-4B,MATH500,MATH500,151,0.5625,0.5625,0.0,1,1
Qwen3-4B,MATH500,MATH500,167,1.0,1.0,0.0,1,1
Qwen3-4B,MATH500,MATH500,174,1.0,1.0,0.0,1,1
Qwen3-4B,MATH500,MATH500,185,1.0,0.875,0.125,1,1
Qwen3-4B,MATH500,MATH500,193,0.625,0.5625,0.0625,1,1
Qwen3-4B,MATH500,MATH500,211,1.0,1.0,0.0,1,1
Qwen3-4B,MATH500,MATH500,216,1.0,0.6875,0.3125,1,1
Qwen3-4B,MATH500,MATH500,218,1.0,1.0,0.0,1,1
Qwen3-4B,MATH500,MATH500,223,0.5,0.3125,0.1875,1,1
Qwen3-4B,MATH500,MATH500,241,1.0,0.5625,0.4375,1,1
Qwen3-4B,MATH500,MATH500,248,0.5625,0.5,0.0625,1,1
Qwen3-4B,MATH500,MATH500,249,0.5625,0.75,-0.1875,1,1
Qwen3-4B,MATH500,MATH500,276,0.5625,0.5625,0.0,1,1
Qwen3-4B,MATH500,MATH500,286,0.375,0.5,-0.125,1,1
Qwen3-4B,MATH500,MATH500,297,1.0,0.5625,0.4375,1,1
Qwen3-4B,MATH500,MATH500,301,0.625,0.625,0.0,1,1
Qwen3-4B,MATH500,MATH500,308,0.375,0.5,-0.125,1,1
Qwen3-4B,MATH500,MATH500,332,0.375,0.5625,-0.1875,1,1
Qwen3-4B,MATH500,MATH500,335,0.625,0.8125,-0.1875,1,1
Qwen3-4B,MATH500,MATH500,346,1.0,1.0,0.0,1,1
Qwen3-4B,MATH500,MATH500,349,0.25,0.25,0.0,1,1
Qwen3-4B,MATH500,MATH500,351,0.5625,0.5,0.0625,1,1
Qwen3-4B,MATH500,MATH500,353,1.0,0.625,0.375,1,1
Qwen3-4B,MATH500,MATH500,359,0.5625,0.5625,0.0,1,1
Qwen3-4B,MATH500,MATH500,369,0.25,0.5,-0.25,1,1
Qwen3-4B,MATH500,MATH500,391,0.5,0.5,0.0,1,1
Qwen3-4B,MATH500,MATH500,405,1.0,1.0,0.0,1,1
Qwen3-4B,MATH500,MATH500,416,0.75,0.3125,0.4375,1,1
Qwen3-4B,MATH500,MATH500,419,0.6875,0.5625,0.125,1,1
Qwen3-4B,MATH500,MATH500,429,0.5,0.5625,-0.0625,1,1
Qwen3-4B,MATH500,MATH500,438,1.0,1.0,0.0,1,1
Qwen3-4B,MATH500,MATH500,439,0.5625,0.5,0.0625,1,1
Qwen3-4B,MATH500,MATH500,473,0.3125,0.3125,0.0,1,1
Qwen3-4B,MATH500,MATH500,484,0.5625,0.8125,-0.25,1,1
Qwen3-4B,SVAMP,SVAMP,9,1.0,0.6875,0.3125,1,1
Qwen3-4B,SVAMP,SVAMP,10,1.0,0.5625,0.4375,1,1
Qwen3-4B,SVAMP,SVAMP,24,0.3125,0.5625,-0.25,1,1
Qwen3-4B,SVAMP,SVAMP,46,0.25,0.5,-0.25,1,1
Qwen3-4B,SVAMP,SVAMP,56,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,81,1.0,0.75,0.25,1,1
Qwen3-4B,SVAMP,SVAMP,86,0.75,1.0,-0.25,1,1
Qwen3-4B,SVAMP,SVAMP,90,1.0,0.9375,0.0625,1,1
Qwen3-4B,SVAMP,SVAMP,130,0.875,1.0,-0.125,1,1
Qwen3-4B,SVAMP,SVAMP,140,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,163,0.5,0.5,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,189,0.5,1.0,-0.5,1,1
Qwen3-4B,SVAMP,SVAMP,190,1.0,0.8125,0.1875,1,1
Qwen3-4B,SVAMP,SVAMP,209,0.875,0.875,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,214,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,216,0.875,1.0,-0.125,1,1
Qwen3-4B,SVAMP,SVAMP,219,0.75,0.75,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,248,0.3125,1.0,-0.6875,1,1
Qwen3-4B,SVAMP,SVAMP,266,0.8125,1.0,-0.1875,1,1
Qwen3-4B,SVAMP,SVAMP,319,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,322,1.0,0.9375,0.0625,1,1
Qwen3-4B,SVAMP,SVAMP,391,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,394,1.0,0.6875,0.3125,1,1
Qwen3-4B,SVAMP,SVAMP,463,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,474,0.25,0.3125,-0.0625,1,1
Qwen3-4B,SVAMP,SVAMP,498,0.375,0.625,-0.25,1,1
Qwen3-4B,SVAMP,SVAMP,511,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,533,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,546,0.3125,0.3125,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,561,0.8125,0.75,0.0625,1,1
Qwen3-4B,SVAMP,SVAMP,564,0.875,1.0,-0.125,1,1
Qwen3-4B,SVAMP,SVAMP,568,1.0,0.875,0.125,1,1
Qwen3-4B,SVAMP,SVAMP,599,0.6875,1.0,-0.3125,1,1
Qwen3-4B,SVAMP,SVAMP,606,1.0,0.875,0.125,1,1
Qwen3-4B,SVAMP,SVAMP,618,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,664,0.75,0.75,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,675,1.0,0.75,0.25,1,1
Qwen3-4B,SVAMP,SVAMP,683,1.0,0.875,0.125,1,1
Qwen3-4B,SVAMP,SVAMP,699,1.0,0.9375,0.0625,1,1
Qwen3-4B,SVAMP,SVAMP,729,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,761,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,778,1.0,0.5625,0.4375,1,1
Qwen3-4B,SVAMP,SVAMP,783,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,832,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,858,1.0,1.0,0.0,1,1
Qwen3-4B,SVAMP,SVAMP,886,0.5,1.0,-0.5,1,1
Qwen3-4B,SVAMP,SVAMP,915,1.0,0.625,0.375,1,1
Qwen3-4B,SVAMP,SVAMP,959,0.75,0.5625,0.1875,1,1
Qwen3-4B,SVAMP,SVAMP,967,0.75,0.5625,0.1875,1,1
Qwen3-4B,SVAMP,SVAMP,997,0.375,0.625,-0.25,1,1
